Time               ;q [%] ;p_Low [bar];p_High [bar];T_Env [C] ;T_Water [C];Comp_1_Ready;Comp_2_Ready;EmergencyOff;DelayedOn;ShutOff-Valve;Water Pump ;Mixing Valve Open;Compressor 1   ;Compressor 2   ;Fan Speed
2020-09-11 19:49:29; 54.75;  4.78     ;  5.56      ;      22.7;      23.0 ;        True;        True;       False;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2020-09-11 19:49:29;-23.62 ERROR: No sensor attached!!!;  4.77     ;  5.56      ;      19.5;      19.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:29; 54.75;  4.80     ;  5.53      ;      20.2;      20.2 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:29; 54.75;  4.74     ;  5.72      ;      20.0;      20.2 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:29; 54.63;  4.81     ;  5.44      ;      20.2;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:30; 54.75;  4.77     ;  5.59      ;      20.2;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:30; 54.63;  4.75     ;  5.56      ;      20.2;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:30; 54.75;  4.81     ;  5.50      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:30; 54.63;  4.78     ;  5.69      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:30; 54.75;  4.83     ;  5.63      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:30; 54.75;  4.75     ;  5.72      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:30; 54.75;  4.75     ;  5.69      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:31; 54.75;  4.74     ;  5.53      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:31; 54.75;  4.81     ;  5.69      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:31; 54.63;  4.77     ;  5.59      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:31; 54.75;  4.83     ;  5.66      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:31; 54.75;  4.85     ;  5.66      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:31; 54.75;  4.86     ;  5.41      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:32; 54.75;  4.84     ;  5.66      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:32; 54.63;  4.87     ;  5.56      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:32; 54.75;  4.82     ;  5.44      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:32; 54.75;  4.84     ;  5.44      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:32; 54.75;  4.85     ;  5.53      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:32; 54.75;  4.83     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:32; 54.75;  4.86     ;  5.50      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:33; 54.75;  4.84     ;  5.66      ;      21.0;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:33; 54.75;  4.86     ;  5.44      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:33; 54.75;  4.86     ;  5.59      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:33; 54.63;  4.86     ;  5.63      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:33; 54.63;  4.94     ;  5.56      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:33; 54.75;  4.86     ;  5.44      ;      20.5;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:34; 54.63;  4.91     ;  5.53      ;      20.5;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:34; 54.63;  4.96     ;  5.47      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:34; 54.63;  4.94     ;  5.59      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:34; 54.75;  4.90     ;  5.38      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:34; 54.75;  4.95     ;  5.44      ;      20.5;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:34; 54.63;  4.95     ;  5.38      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:35; 54.63;  4.94     ;  5.53      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:35; 54.63;  4.90     ;  5.38      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:35; 54.63;  4.95     ;  5.56      ;      20.5;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:35; 54.75;  4.95     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:35; 54.63;  4.93     ;  5.53      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:35; 54.75;  4.97     ;  5.53      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:36; 54.75;  4.95     ;  5.59      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:36; 54.75;  4.95     ;  5.50      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:36; 54.75;  4.93     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:36; 54.63;  4.90     ;  5.59      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:36; 54.63;  4.88     ;  5.53      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:36; 54.75;  4.90     ;  5.59      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:37; 54.63;  4.95     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:37; 54.75;  4.89     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:37; 54.63;  4.97     ;  5.44      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:37; 54.75;  4.87     ;  5.63      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:37; 54.63;  4.90     ;  5.41      ;      20.5;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:37; 54.63;  4.97     ;  5.47      ;      20.5;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:38; 54.75;  4.91     ;  5.41      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:38; 54.75;  4.94     ;  5.38      ;      20.5;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:38; 54.63;  4.92     ;  5.56      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:38; 54.75;  4.95     ;  5.53      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:38; 54.75;  4.90     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:38; 54.75;  4.90     ;  5.41      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:38; 54.75;  4.93     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:39; 54.63;  4.88     ;  5.38      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:39; 54.75;  4.95     ;  5.50      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:39; 54.75;  4.92     ;  5.50      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:39; 54.63;  4.89     ;  5.44      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:39; 54.75;  4.87     ;  5.38      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:39; 54.75;  4.94     ;  5.56      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:40; 54.63;  4.93     ;  5.59      ;      20.5;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:40; 54.75;  4.94     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:40; 54.75;  4.94     ;  5.41      ;      21.0;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:40; 54.75;  4.97     ;  5.38      ;      20.5;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:40; 54.75;  4.93     ;  5.56      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:40; 54.75;  4.97     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:40; 54.75;  4.89     ;  5.41      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:41; 54.75;  4.93     ;  5.53      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:41; 54.75;  4.95     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:41; 54.75;  4.91     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:41; 54.75;  4.96     ;  5.59      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:41; 54.75;  4.96     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:41; 54.75;  4.95     ;  5.38      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:41; 54.75;  4.89     ;  5.56      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:42; 54.75;  4.91     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:42; 54.75;  4.95     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:42; 54.63;  4.91     ;  5.34      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:42; 54.75;  4.91     ;  5.59      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:42; 54.75;  4.96     ;  5.50      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:42; 54.75;  4.94     ;  5.41      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:43; 54.75;  4.97     ;  5.44      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:43; 54.75;  4.96     ;  5.41      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:43; 54.75;  4.94     ;  5.38      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:43; 54.75;  4.94     ;  5.38      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:43; 54.75;  4.98     ;  5.47      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:43; 54.75;  4.95     ;  5.50      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:43; 54.75;  4.93     ;  5.44      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:44; 54.75;  4.96     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:44; 54.75;  4.97     ;  5.34      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:44; 54.75;  4.98     ;  5.38      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:44; 54.63;  4.97     ;  5.38      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:44; 54.75;  4.98     ;  5.59      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:44; 54.75;  4.98     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:44; 54.75;  4.94     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:45; 54.75;  4.94     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:45; 54.75;  4.95     ;  5.34      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:45; 54.75;  4.98     ;  5.34      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:45; 54.75;  4.98     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:45; 54.75;  5.00     ;  5.53      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:45; 54.75;  4.98     ;  5.41      ;      21.0;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:45; 54.75;  4.94     ;  5.44      ;      21.0;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:46; 54.75;  4.95     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:46; 54.75;  4.98     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:46; 54.75;  5.01     ;  5.41      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:46; 54.75;  4.97     ;  5.41      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:46; 54.75;  4.97     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:46; 54.75;  5.01     ;  5.31      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:47; 54.75;  4.99     ;  5.34      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:47; 54.75;  4.95     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:47; 54.75;  4.99     ;  5.47      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:47; 54.75;  5.01     ;  5.47      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:47; 54.75;  4.95     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:47; 54.75;  5.03     ;  5.56      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:47; 54.75;  5.01     ;  5.50      ;      20.7;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:48; 54.75;  4.98     ;  5.34      ;      21.0;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:48; 54.75;  4.98     ;  5.34      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:48; 54.75;  4.99     ;  5.53      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:48; 54.75;  4.98     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:48; 54.63;  5.02     ;  5.31      ;      21.0;      21.0 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:48; 54.75;  5.02     ;  5.38      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:48; 54.75;  5.02     ;  5.31      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:49; 54.75;  4.98     ;  5.34      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:49; 54.75;  5.02     ;  5.44      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:49; 54.75;  5.03     ;  5.53      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:49; 54.63;  5.03     ;  5.34      ;      20.5;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:49; 54.75;  5.01     ;  5.31      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:49; 54.63;  5.03     ;  5.38      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:50; 54.75;  4.99     ;  5.47      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:50; 54.75;  4.97     ;  5.53      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:50; 54.75;  4.97     ;  5.41      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:50; 54.75;  4.99     ;  5.38      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:50; 54.75;  5.03     ;  5.34      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:50; 54.75;  5.03     ;  5.38      ;      20.5;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:50; 54.75;  4.98     ;  5.50      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:51; 54.75;  5.01     ;  5.47      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:51; 54.75;  5.02     ;  5.31      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:51; 54.75;  5.01     ;  5.41      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:51; 54.75;  5.04     ;  5.31      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:51; 54.75;  5.00     ;  5.31      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:51; 54.75;  5.02     ;  5.53      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:51; 54.75;  4.98     ;  5.41      ;      21.0;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:52; 54.75;  5.05     ;  5.44      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:52; 54.75;  5.04     ;  5.47      ;      21.0;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:52; 54.75;  4.99     ;  5.34      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:52; 54.75;  5.00     ;  5.44      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:52; 54.75;  4.98     ;  5.31      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:52; 54.75;  5.03     ;  5.38      ;      20.7;      20.5 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:52; 54.75;  4.99     ;  5.50      ;      20.5;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
2020-09-11 19:49:53; 54.75;  5.02     ;  5.41      ;      20.7;      20.7 ;        True;        True;       False;     True;       Closed;         On;             80.0;       0.0  Off;       0.0  Off;          1
