Time               ;q [%] ;p_Low [bar];p_High [bar];T_Env [C] ;T_Water [C];Comp_1_Ready;Comp_2_Ready;EmergencyOff;DelayedOn;ShutOff-Valve;Water Pump ;Mixing Valve Open;Compressor 1   ;Compressor 2   ;Fan Speed
2019-08-29 18:34:46;  6.50;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:34:49;  6.50;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:34:52;  6.50;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:34:55;  6.50;  5.39     ;  5.28      ;      37.3;      39.0 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:34:58;  6.63;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:01;  5.75;  5.38     ;  5.28      ;      37.1;      39.0 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:04;  6.50;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:07;  6.50;  5.39     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:11;  6.63;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:14;  6.63;  5.38     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:17;  6.63;  5.39     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:20;  6.13;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:23;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:26;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:29;  6.88;  5.40     ;  5.25      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:32;  6.50;  5.39     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:35;  6.75;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:38;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:41;  6.50;  5.40     ;  5.25      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:44;  6.50;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:47;  6.63;  5.40     ;  5.25      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:50;  6.63;  5.40     ;  5.28      ;      37.3;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:53;  6.63;  5.38     ;  5.28      ;      37.3;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:56;  6.38;  5.40     ;  5.34      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:35:59;  6.63;  5.40     ;  5.28      ;      37.4;      39.1 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:02;  6.63;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:05;  6.75;  5.39     ;  5.31      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:08;  6.63;  5.40     ;  5.31      ;      37.3;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:11;  6.63;  5.41     ;  5.25      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:14;  6.38;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:17;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:21;  6.38;  5.40     ;  5.25      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:24;  6.75;  5.39     ;  5.25      ;      37.3;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:27;  6.63;  5.41     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:30;  6.50;  5.39     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:33;  6.63;  5.40     ;  5.25      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:36;  6.38;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:39;  6.50;  5.41     ;  5.28      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:42;  6.50;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:45;  6.63;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:48;  6.75;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:51;  6.63;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:54;  6.75;  5.39     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:36:57;  6.50;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:00;  6.50;  5.38     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:03;  6.63;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:06;  6.63;  5.39     ;  5.31      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:09;  6.38;  5.39     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:12;  6.63;  5.38     ;  5.25      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:15;  6.50;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:18;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:21;  6.50;  5.39     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:24;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:27;  6.38;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:30;  6.50;  5.40     ;  5.31      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:34;  6.50;  5.41     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:37;  6.75;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:40;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:43;  6.63;  5.39     ;  5.31      ;      37.8;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:46;  6.75;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:49;  6.50;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:52;  6.50;  5.41     ;  5.25      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:55;  6.50;  5.40     ;  5.25      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:37:58;  6.63;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:01;  6.63;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:04;  6.63;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:07;  6.50;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:10;  6.38;  5.41     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:13;  6.50;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:16;  6.63;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:19;  6.63;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:22;  6.50;  5.40     ;  5.25      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:25;  6.63;  5.40     ;  5.28      ;      37.3;      39.0 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:28;  6.50;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:31;  6.63;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:34;  6.63;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:37;  6.63;  5.40     ;  5.25      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:40;  6.50;  5.41     ;  5.34      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:43;  6.75;  5.41     ;  5.28      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:47;  6.38;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:50;  6.63;  5.40     ;  5.25      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:53;  6.50;  5.41     ;  5.25      ;      37.8;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:56;  6.63;  5.41     ;  5.28      ;      37.6;      39.1 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:38:59;  6.63;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:02;  6.50;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:05;  6.63;  5.41     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:08;  6.63;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:11;  6.63;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:14;  6.50;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:17;  6.50;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:20;  6.38;  5.40     ;  5.31      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:23;  6.50;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:26;  6.75;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:29;  6.50;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:32;  6.75;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:35;  6.63;  5.41     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:38;  6.50;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:41;  6.63;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:44;  6.50;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:47;  6.63;  5.38     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:50;  6.63;  5.40     ;  5.31      ;      37.3;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:53;  6.75;  5.39     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:39:57;  6.50;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:00;  6.63;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:03;  6.38;  5.38     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:06;  6.75;  5.41     ;  5.25      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:09;  6.50;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:12;  6.63;  5.40     ;  5.34      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:15;  6.50;  5.40     ;  5.28      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:18;  6.38;  5.39     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:21;  6.63;  5.39     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:24;  6.50;  5.39     ;  5.25      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:27;  6.63;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:30;  6.75;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:33;  6.75;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:36;  6.38;  5.39     ;  5.34      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:39;  6.88;  5.40     ;  5.28      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:42;  6.63;  5.39     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:45;  6.50;  5.41     ;  5.28      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:48;  6.63;  5.40     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:51;  6.63;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:54;  6.50;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:40:57;  6.63;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:00;  6.50;  5.41     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:03;  6.38;  5.41     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:06;  6.38;  5.41     ;  5.34      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:10;  6.38;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:13;  6.63;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:16;  6.38;  5.41     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:19;  6.63;  5.42     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:22;  6.63;  5.41     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:25;  6.63;  5.41     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:28;  6.50;  5.40     ;  5.34      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:31;  6.63;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:34;  6.63;  5.41     ;  5.34      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:37;  6.50;  5.41     ;  5.28      ;      37.3;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:40;  6.63;  5.39     ;  5.28      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:43;  6.63;  5.41     ;  5.31      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:46;  6.63;  5.40     ;  5.25      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:49;  6.63;  5.42     ;  5.28      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:52;  6.50;  5.41     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:55;  6.50;  5.41     ;  5.25      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:41:58;  6.75;  5.42     ;  5.25      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:01;  6.25;  5.39     ;  5.31      ;      37.3;      39.1 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:04;  6.50;  5.40     ;  5.28      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:07;  6.75;  5.41     ;  5.34      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:10;  6.50;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:13;  6.50;  5.41     ;  5.25      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:16;  6.25;  5.40     ;  5.28      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:19;  6.38;  5.39     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:23;  6.50;  5.40     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:26;  6.63;  5.41     ;  5.31      ;      37.4;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:29;  6.63;  5.41     ;  5.31      ;      37.4;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:32;  6.63;  5.42     ;  5.31      ;      37.6;      39.3 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
2019-08-29 18:42:35;  6.63;  5.39     ;  5.31      ;      37.6;      39.5 ;        True;        True;        True;     True;       Closed;        Off;              0.0;       0.0  Off;       0.0  Off;          0
